tipo_servico_Serviço,mix_receita,parcerias,investimento_externo,branding_reputacao,network_time,uso_tecnologia,roadmap_produto,eficiencia_operacional,escala_tecnologica,financas_unidade,experiencia_lideranca,treinamento,governanca_financeira,headcount,ticket_medio,clientes_ativos,nps,rotatividade_time,churn,faturamento_acumulado,anos_empresa,faturamento_mensal,canais_vendas
1.0,2.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,-0.5949344715877081,-0.46625786207600967,0.8674490834876,0.6535568556795986,1.4281623812468982,0.5456273536269978,0.39623438333063066,1.1852099085109262,-0.7055585778437785,-1.4192521320259965
0.0,1.0,2.0,3.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,-1.5275794094727992,-0.4901684834395576,-1.0162180260597116,0.777535246513318,-1.6622582818817362,0.8038494932288414,0.693694388077461,-0.7432873454651724,-0.3023846570876399,-0.014266012901875725
1.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,2.0,0.0,0.7694905301330732,2.7374760488845724,-0.6070267172847066,-0.028324293905857324,1.6221798219814312,1.458012246886846,-0.561038925131336,1.564021869113374,1.4468598591785475,1.3907201062222452
0.0,2.0,2.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,0.0,2.0,2.0,0.8213041377933561,-0.4544139909214411,-0.738800189602081,1.2114596144313354,-0.5674455805940138,-0.7024463211152476,-0.17148361345357685,0.18652383055901797,1.1469976962054373,1.3907201062222452
0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,1.6503218603578815,-0.47340269983341654,1.755879704743162,0.5915676602627391,1.1163486372092555,0.9243531583763687,-0.6017656108854041,0.25539873248673584,-0.7121331445509326,-0.014266012901875725
1.0,2.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,0.0,1.0,-0.9230873201028328,-0.35843620934592046,-0.11114233461669187,1.2114596144313354,1.6152506276694836,1.130930870057844,0.09644815330276817,-1.5009112666700684,-0.7266281518701125,-0.7167590724639361
0.0,0.0,3.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,-1.5621218145796545,-0.4924784097797892,-0.819944906765938,-0.18329728244800642,0.8045348931716131,0.21854597679799556,1.5670650053567137,-0.536662639682019,-0.6462326746621868,1.3907201062222452
1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,2.0,-0.3358664332862939,-0.2028773823039956,1.2974467299969275,1.0254920281807565,-0.9346928791272372,0.8038494932288414,0.0916742717849088,1.5984593200772328,-0.24510397230276126,1.3907201062222452
0.0,0.0,2.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,1.0,-0.6640192818014186,-0.34140942263658774,-1.192378352210307,-0.7412000411997431,0.9639063623464084,-1.22749800497233,-0.5617798942360284,1.0818975556193493,-0.6626472369147021,-0.014266012901875725
1.0,0.0,3.0,3.0,1.0,2.0,2.0,2.0,0.0,2.0,1.0,2.0,2.0,1.0,-1.216697763511102,-0.3763447368757733,1.2052052993747653,1.4284217983903442,-1.7107626420653697,1.044856823523896,-0.6788395204489945,1.3918346142940796,2.549855428694925,-0.7167590724639361
1.0,1.0,3.0,1.0,2.0,0.0,2.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-0.23223921796572825,0.4370553048156938,1.1344637510780695,-0.5552324549491643,-0.9970556279347658,-1.6062238097217008,-0.7357067275237341,-1.3631614628146327,-0.2830324837274682,-0.014266012901875725
1.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,2.0,-0.7676464971219842,-0.4600035629965337,-0.5244949109385615,0.6845514533880285,-0.45657847160285203,0.39930147451928616,2.4576377868943657,-0.020100875224135322,-0.7313050181593015,1.3907201062222452
1.0,1.0,2.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,0.4413376816179486,2.384015284621514,-1.5093282303631501,-0.18329728244800642,0.8668976419791417,-0.6163722745812995,-0.7181511751565364,-0.2956004829350068,-0.6257058211008754,-0.014266012901875725
0.0,1.0,0.0,3.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,0.9076601505604942,-0.4625138849777926,-0.042481420093428306,-1.3920865930767694,0.09082787904100935,-1.485720144574174,-0.555706683008519,0.3587110853783125,0.050094072848459265,1.3907201062222452
1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,-1.354867383938523,3.4494358170880286,-0.07715864965063213,-0.431254064115445,-1.6691874761936838,-1.3307868608130677,-0.6227654035284668,0.42758598730603037,1.9111062231362672,0.6882270466601846
0.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,2.0,0.0,0.18226964331653445,-0.4205657008423645,0.010227968833521506,1.459416396098774,-0.6713834952732279,1.458012246886846,1.3389280295612567,1.2885222614025025,-0.5701297885148601,0.6882270466601846
0.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,-0.8712737124425499,-0.2610888946334281,1.6067676176471855,-0.6482162480744537,-0.5189412204103806,-1.020920293290855,-0.7106442654144102,1.3918346142940796,-0.6094824858578479,-0.7167590724639361
0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,1.0,0.33771046629738294,-0.410232128543343,1.0491577663673481,-1.2371136045346203,-1.3781613150918843,-1.3480016701198572,-0.4712173527790865,-1.5009112666700684,1.8073774083515937,1.3907201062222452
1.0,0.0,1.0,1.0,2.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,-0.8021889022288394,0.01772595965653598,-0.37052801170457644,1.5214055915156337,0.49965034344591835,-1.5287571678411478,-0.6812522444930589,0.25539873248673584,0.15170482085185275,1.3907201062222452
1.0,1.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,-0.5949344715877081,-0.32481959617866574,-1.4399737712487424,-0.6792108457828835,0.5481547036295517,-0.9606684607170914,-0.1789321180480146,-1.3975989137784914,1.8038023738789777,-1.4192521320259965
1.0,0.0,0.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,-0.024984787324596896,0.1434365891222313,1.238495439749681,-1.3610919953683396,-0.8168965758241277,-0.07410578141742749,2.785554782375777,-1.3975989137784914,1.3899871253472431,1.3907201062222452
1.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,1.0,0.0,2.0,0.0,1.0,-0.19769681285887303,-0.3213561729778868,-0.6098008956492829,1.7073731777662124,0.506579537757866,1.5699085073809784,-0.15140407153944002,0.6342106930891837,0.7603931405190185,-1.4192521320259965
1.0,1.0,0.0,3.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.7522193275796457,-0.4318494417417689,-0.8511544133674215,-0.2762810755732959,0.8391808647313512,0.11525712095725793,-0.7160607883832586,1.1852099085109262,-0.6280806784377533,-1.4192521320259965
0.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,0.0,2.0,2.0,-0.8885449149959775,-0.39051710762510766,-0.8726542956928878,0.3436108785953005,0.25712854252775175,1.2514345352053706,-0.7200210640146486,1.4607095162217971,1.9554763529662937,-0.7167590724639361
1.0,2.0,0.0,3.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,-0.9058161175494052,0.3992528666002497,0.23909768391106673,0.3436108785953005,0.8738268362910893,1.2686493445121603,-0.6699861502609509,1.116335006583208,-0.5690479900040429,-0.7167590724639361
0.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,2.0,2.0,2.0,0.0,0.0,0.0,0.3895240739576658,-0.41512178218440876,0.3639357103170005,1.614389384640923,0.8530392533552464,-0.05689097211063788,-0.7159863033373143,0.1520863795951592,-0.6976982371490202,-1.4192521320259965
0.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,-0.5603920664808528,-0.48971294993361264,1.0491577663673481,0.21963248776158123,-1.7523378079370553,-0.1946094465649547,1.9642551266569799,-1.3631614628146327,-0.424449410267778,-0.7167590724639361
1.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,0.9422025556673495,0.4019166623163441,0.12951763851030265,-0.5552324549491643,0.7283137557401893,-0.2806834930989025,-0.7237930015273852,-1.3287240118507737,0.08511047010010817,1.3907201062222452
1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,1.0,0.7349481250262181,-0.37656175069191017,-0.9503312899010243,0.15764329234472158,1.3865872153752126,-0.5044760140871674,-0.34395752627932547,-1.6730985214893628,-0.6996032224054421,1.3907201062222452
0.0,2.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,1.0,2.0,0.6658633148125076,-0.18432954380228014,0.3646292549081446,-0.9891568228671817,-0.1309063389413144,0.05500528838349431,1.4411531179142039,0.4620234382698891,1.2281435117744013,0.6882270466601846
1.0,0.0,0.0,3.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,-0.04225598987802451,-0.4857294756058752,-1.5058605074074296,-0.4622486618238748,1.4420207698707934,1.0878938467908699,-0.5267022430830618,1.4951469671856565,-0.6467152952099419,1.3907201062222452
1.0,2.0,3.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,-1.182155358404247,-0.4504872138970187,1.3161724339578176,-1.6400433747442078,-0.15169392187715705,1.0534642281772906,-0.5031209798774555,-0.39891283582658343,-0.7085417191917891,-0.7167590724639361
1.0,0.0,3.0,0.0,2.0,2.0,0.0,2.0,1.0,0.0,2.0,2.0,0.0,1.0,-0.07679839498487973,4.379941206157566,-1.4753445453970904,-1.7020325701610675,-0.28334861380416176,0.7866346839220518,-0.734732322654705,-0.39891283582658343,1.106175282703814,-0.7167590724639361
0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,2.0,1.0,0.0,-1.4412233967056611,-0.4636400107263947,-0.5640269526337738,-0.8031892366166028,-0.28334861380416176,-0.39257975359303493,-0.7257011494537619,0.7030855950169015,2.6971603259178467,-0.7167590724639361
0.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,-0.5085784588205701,-0.4809571267302889,-1.000266500463398,-1.0201514205756115,-1.6068247273861556,-1.0639573165578289,-0.625958464703988,-0.08897577715185319,-0.603412394213819,1.3907201062222452
1.0,0.0,3.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,1.0,0.45860888417137624,-0.4779218659235098,1.5318648018036252,0.43659467172058997,1.6013922390455884,0.8554939211492102,2.2435600021407227,-1.6730985214893628,0.17024473472410456,-0.014266012901875725
0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,-0.16315440775201778,-0.26437733822570025,1.1615119901326885,0.8705190396386074,-1.239577428852932,-1.571794191108122,-0.30306634501436275,1.4262720652579384,1.5530600554096499,1.3907201062222452
1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,-1.095799345637109,-0.34317681443647713,1.7232831089593903,1.7073731777662124,1.532100295926112,-1.5459719771479374,-0.6141524925085958,-1.5009112666700684,-0.16065084007446448,-0.014266012901875725
0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,2.0,-0.1804256103054454,-0.4902848106653247,0.4998704501812395,1.459416396098774,0.3957124287667041,-1.5976164050683062,-0.6996968119247541,-0.46778773775430116,0.9005206506524959,-1.4192521320259965
1.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,-0.3013240281794387,-0.46386093470138084,-0.8435254228648366,1.614389384640923,0.970835556658356,-1.5201497631877532,-0.7328942239402712,0.8408353988723373,-0.29283605508054594,-0.7167590724639361
1.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,0.19954084586996207,-0.4795093904163308,1.3536238418795976,0.7155460510964583,0.41650001170254697,-0.8229499862627747,-0.23041884330516912,0.04877402670358224,-0.726537091389404,0.6882270466601846
1.0,1.0,0.0,2.0,0.0,2.0,2.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,0.19954084586996207,1.0384846577462,-1.3518936081734447,1.4904109938072039,1.3172952722557365,1.3289011770859238,-0.5896644709024855,-0.571100090645878,-0.6035508061444959,1.3907201062222452
1.0,2.0,0.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,-1.7002914350070752,1.5633159538980919,-0.9045573468855154,-1.7020325701610675,-0.366498945547533,1.320293772432529,-0.7056739134155611,0.39314853634217123,-0.6404521553468109,-0.7167590724639361
1.0,0.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,-0.5085784588205701,3.3949154947123477,-0.22765782592889672,0.40560007401216014,1.5667462674858503,-0.5819426559677203,-0.14240228573875777,0.32427363441445367,2.89019579655258,-1.4192521320259965
1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.1494569863084807,-0.3588673043590573,-0.7817999542530139,-1.5470595816189185,-1.5444619785786269,-0.5044760140871674,1.140166994788895,-0.9154746002844669,-0.7176131642799705,-1.4192521320259965
1.0,1.0,2.0,3.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,-1.1994265609576746,0.8752022894371698,-1.074475771715814,-0.7412000411997431,0.7560305329879798,-1.5373645724945426,-0.7141428446567951,0.8408353988723373,-0.7159467574830048,-0.014266012901875725
1.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,0.873117745453639,0.21410880016471154,0.7641109394071326,0.5605730625543093,1.324224466567684,-1.1328165537849872,-0.7204583633166447,0.6686481440530427,-0.6557867402981232,0.6882270466601846
1.0,0.0,2.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,0.0,2.0,0.0,0.35498166885081056,-0.4449621594429396,1.1351572956692135,-1.5160649839104887,1.1717821917048366,0.7091680420414985,-0.7377294678284867,0.8063979479084782,2.433165065086203,0.6882270466601846
1.0,2.0,3.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.3394402143961845,1.4466827582010766,-0.08756181851779328,-0.6172216503660238,-1.135639514173718,0.14107933491744234,-0.6615697097220697,-1.3975989137784914,-0.7003899849587637,0.6882270466601846
0.0,1.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,-1.1648841558508194,-0.4323997965998098,1.3980106957128184,-1.1751244091177606,-0.6505959123373851,-1.0295276979442498,-0.23150913433749143,0.6342106930891837,-0.7253423778825084,1.3907201062222452
1.0,0.0,3.0,2.0,0.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,0.0,0.4931512892782315,-0.45133278574818253,1.6164772419232025,0.15764329234472158,-1.3781613150918843,-1.4082535026936207,1.5562454517474384,0.7030855950169015,1.794490529121726,-0.014266012901875725
1.0,2.0,1.0,3.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,2.0,1.0,0.0,0.7522193275796457,0.3633967099520511,-0.48912413679021355,0.49858386713744957,-1.1633562914215083,1.1825752979782127,-0.711797767081256,-0.2611630319711477,-0.7273675629734656,-1.4192521320259965
1.0,0.0,2.0,0.0,0.0,2.0,2.0,1.0,2.0,2.0,2.0,0.0,2.0,0.0,-1.4584945992590888,-0.11484602104999106,0.046292287573013485,-0.12130808703114677,1.6984009594128548,-0.7454833443822215,0.6830544857452526,1.2540848104386437,-0.6735034674247702,-0.7167590724639361
1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,2.0,-0.9403585226562603,-0.3634099314022464,1.6546221944361268,1.5524001892240635,-0.7406754383927041,-0.9262388421035121,-0.5987407417491122,-1.3287240118507737,-0.6360156887266925,-0.7167590724639361
1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,0.0,0.0,1.0,0.0,2.0,0.0,0.3722528714042382,1.5928376532104038,1.184398961640443,-0.12130808703114677,0.7629597272999274,-0.09992799537761189,-0.6183654258516631,-1.4664738157062092,1.2828344364879298,0.6882270466601846
0.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,0.562236099491942,-0.15069826753934043,0.5969666929414101,0.06465949921943213,1.5043835186783217,-0.1946094465649547,-0.6722964804701437,-0.8121622473928901,2.4567133053974226,0.6882270466601846
0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,-0.04225598987802451,-0.1603016176732528,0.6226278428137411,1.118475821306046,1.0817026656495174,0.5025903303600238,-0.6510155668472266,-0.50222518871816,0.37893350199263026,-1.4192521320259965
0.0,0.0,2.0,0.0,2.0,0.0,1.0,2.0,2.0,0.0,2.0,2.0,1.0,2.0,-0.21496801541230062,-0.46565863023235243,-1.1764268266139932,1.6453839823493528,0.7837473102357703,0.35626445125231215,-0.161097662617963,0.9441477517639139,2.5141578990475764,-1.4192521320259965
0.0,2.0,2.0,3.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,-1.7002914350070752,-0.4929613143976793,1.1171251362994676,0.6535568556795986,-1.4820992297710984,-1.0037054839840653,-0.7242986866035733,1.667334222004951,-0.7022221218306188,1.3907201062222452
1.0,2.0,2.0,1.0,2.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,1.2530842016290464,-0.24488715144130038,0.1669690464320828,0.7155460510964583,-1.599895533074208,0.07222009769028391,1.5674690359036973,1.4951469671856565,-0.5786694403957037,0.6882270466601846
0.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,0.0,-1.2512401686179573,-0.46359602143933987,-0.8629446714168707,0.06465949921943213,0.8322516704194036,1.1137160607510543,-0.4741115496387465,1.5984593200772328,-0.5825267623585161,-0.014266012901875725
1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-1.3894097890453783,-0.48420255857521854,0.6566115277798008,-1.5160649839104887,0.361066457206966,-1.4943275492275687,0.11804308700771877,-1.5697861685977859,-0.023207792912273883,-1.4192521320259965
0.0,0.0,2.0,1.0,1.0,2.0,2.0,1.0,0.0,0.0,0.0,1.0,2.0,0.0,1.183999391415336,-0.1749578705801896,0.0310343065678438,0.3746054763037303,0.915402002162775,0.6144865908541562,-0.7105341088700359,-0.8810371493206081,-0.5759358047648344,0.6882270466601846
1.0,0.0,1.0,2.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.2340832509768173,-0.40382631080845627,0.6975306586573012,0.5295784648458794,-0.17941069912494753,0.6489162094677354,1.1174268766058517,-1.604223619561645,-0.6125257271231263,1.3907201062222452
1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,2.0,0.9249313531139218,-0.4523298762547573,0.13367890605716712,0.5605730625543093,1.6984009594128548,-0.23764646983192872,-0.6376775684835145,1.322959712366362,-0.14100363075679723,-0.7167590724639361
0.0,2.0,0.0,1.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.6157794552510263,-0.4491841534604852,0.4742093003089087,-0.09031348932271696,1.268790912072103,-1.2447128142791197,0.5254298968928618,-0.39891283582658343,-0.7265061308259632,-1.4192521320259965
0.0,0.0,3.0,3.0,0.0,2.0,1.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,-1.5275794094727992,-0.49365634513314466,0.5997408713059865,-0.586227052657594,0.3056329027113851,-0.18600204191155992,-0.7365844681768107,0.42758598730603037,-0.6591577992939521,0.6882270466601846
0.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,0.00955761778225833,-0.44516060000454216,1.4611232535069294,1.118475821306046,0.45807517757423266,1.4321900329266615,-0.036794689133135355,0.7375230459807602,-0.7070246515831854,0.6882270466601846
0.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,2.0,2.0,0.2340832509768173,-0.07891361630423072,-0.6326878671570374,0.12664869463629178,-0.6228791350895946,0.33904964194552256,-0.6903786032986208,0.4620234382698891,1.3930758968528756,1.3907201062222452
0.0,0.0,2.0,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,2.0,0.30316806119052775,-0.4656087757070237,-1.4427479496133186,-1.0201514205756115,-1.1425687084856655,-0.5733352513143255,-0.6788467286792472,-0.08897577715185319,-0.2655980440910176,1.3907201062222452
1.0,2.0,3.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.3739826195030398,-0.3896793560916424,1.040835231273619,-1.3920865930767694,0.3749248458308613,-1.0295276979442498,-0.6797087590869013,-0.33003793389886554,-0.7272255086235604,0.6882270466601846
1.0,0.0,1.0,3.0,2.0,0.0,0.0,1.0,1.0,0.0,2.0,0.0,2.0,0.0,-0.8540025098891223,-0.48336187442261636,-0.28383493781156693,0.6535568556795986,-0.21405667068468562,-1.4512905259605946,-0.7190629238702921,-0.08897577715185319,-0.7019398343404224,-1.4192521320259965
0.0,0.0,3.0,2.0,0.0,2.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,-1.1994265609576746,-0.4004264276889787,-1.4399737712487424,1.5214055915156337,-1.0594183767422942,-0.8745944141831434,-0.7087536759976235,1.0818975556193493,1.6677889762639106,-1.4192521320259965
0.0,2.0,3.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,2.0,1.0,0.0,2.0,-0.7158328894617014,-0.4971578923827043,0.16419486806750647,-1.5780541793273481,-1.1287103198617703,-1.6664756422954645,-0.3869426060194838,-0.08897577715185319,-0.01055220730340572,-0.014266012901875725
1.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.6313209097056524,-0.18290624598113028,1.4902521263349806,0.1886378900531514,-0.7268170497688089,-0.3409353256726661,1.9853053769118112,-0.39891283582658343,0.49236572160160197,0.6882270466601846
1.0,0.0,1.0,0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,-1.182155358404247,3.7469734894882154,-0.74712272469581,-0.8961730297418923,-0.9000469075674992,0.407908879172681,-0.47294030463589415,-0.8810371493206081,-0.7155460913678874,-1.4192521320259965
1.0,0.0,3.0,2.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,2.0,0.0,-0.6467480792479909,1.957367099636155,-0.22210946919974411,-1.7020325701610675,-1.3019401776604604,0.5198051396668134,2.708782324697882,-1.3631614628146327,-0.06224359978239623,-1.4192521320259965
1.0,1.0,3.0,3.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,2.0,1.1494569863084807,0.34022022091246157,-1.2776843369210285,-0.3692648686985853,-0.21405667068468562,0.12386452561065273,-0.698940317401056,1.5295844181495153,0.10249937949620447,-1.4192521320259965
0.0,1.0,0.0,3.0,1.0,2.0,2.0,2.0,2.0,2.0,0.0,1.0,1.0,2.0,-1.1994265609576746,-0.4414899383847498,-0.13125512775987008,-0.9271676274503221,-0.14476472756520944,-1.2791424328926988,-0.6404921051575616,-0.9154746002844669,0.9349378699410827,-0.014266012901875725
0.0,1.0,0.0,1.0,0.0,2.0,2.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,-0.733104092015129,-0.4811800057846997,-1.0023471342368302,1.2114596144313354,0.4026416230786517,1.1051086560976595,-0.11466021023960359,-1.0876618551037616,-0.6515943157663037,-1.4192521320259965
0.0,2.0,0.0,1.0,2.0,0.0,0.0,2.0,2.0,2.0,2.0,0.0,1.0,2.0,-0.024984787324596896,-0.012302105226761886,0.5934989699856899,-1.4230811907851992,-1.1980022629812463,0.734990256001683,1.0483258241809774,1.4951469671856565,-0.6051097615742255,-1.4192521320259965
0.0,0.0,3.0,3.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,2.0,0.30316806119052775,-0.4717917143874996,1.6768156213527372,-0.8031892366166028,0.13933223922464266,1.2944715584723447,-0.7286308329854351,-0.7432873454651724,0.5491018647118437,-0.014266012901875725
0.0,0.0,3.0,2.0,2.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.6157794552510263,-0.41223510741390346,0.8286105863835317,1.4904109938072039,-0.04082681288599538,1.5096566748072147,-0.4035069343137296,0.7030855950169015,-0.6107919355704363,-0.014266012901875725
0.0,2.0,0.0,3.0,2.0,2.0,2.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.6140497071522247,-0.46618650167700965,-1.2173459574914938,-0.7102054434913133,-0.27641941949221416,0.5800569722405771,0.40064655955093875,1.2540848104386437,2.1306366512379475,0.6882270466601846
1.0,0.0,0.0,2.0,2.0,2.0,2.0,1.0,2.0,0.0,2.0,1.0,1.0,2.0,1.4776098348236053,3.310542087061876,0.504031717728104,1.1494704190144758,-0.30413619674000464,0.7091680420414985,-0.450591279150663,-0.19228813004342982,0.38830726787676384,1.3907201062222452
0.0,1.0,3.0,1.0,1.0,0.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,0.5449648969385144,-0.4576965692754392,-0.35596357529055084,-1.3920865930767694,1.532100295926112,1.2428271305519758,-0.7287711162357372,-1.0532244041399026,-0.7085599312879308,-0.7167590724639361
0.0,2.0,2.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,-0.4567648511602872,-0.4950561820011986,1.7427023575114244,0.8085298442217478,1.5390294902380597,0.22715338145139036,0.7914756948928385,0.42758598730603037,-0.5079464074486355,0.6882270466601846
